"id","tags","pred"
"36456","customs-and-immigration paperwork","passport info"
"36460","luggage london new-york-city shipping","new york"
"36468","airports tax-refunds nrt","custom purchased"
"36470","online-resources airlines international-travel routes flight-search-engines","stop non"
"36473","netherlands camping hygiene tap-water","laundry water"
"36474","mountains mountain-climbing armenia","climb aragats"
"36475","canada us-citizens","violence felony"
"36476","luggage luggage-storage","leave luggage"
"36488","usa us-visa-waiver-program b1-b2-visas visas-on-arrival australian-citizens","advising applicants"
"36495","transit ireland ams cdg","cdg ams"
"36498","usa dual-nationality","passports uk"
"36501","schengen croatia","schengen croatia"
"36503","transportation croatia albania dubrovnik tirana","dubrovnik tirana"
"36508","visas usa us-visa-waiver-program","summer texas"
"36512","visas schengen trains denial-of-entry","decision polish"
"36514","trains public-transport singapore universal-studios","island sentosa"
"36517","visas uk indian-citizens","tourist uk"
"36518","passports us-citizens mexico emergencies","mexico minor"
"36519","air-travel aircraft seating","unbearable jumpseat"
"36520","visas uk multiple-entry peruvian-citizens","peruvian school"
"36521","amsterdam ams","amsterdam schiphol"
"36522","tickets passports bookings","api middle"
"36525","air-travel usa canada food-and-drink hand-luggage","whey protein"
"36527","air-travel luggage regulations klm","klm microscope"
"36538","layovers south-korea icn","icn incheon"
"36541","visas schengen tourist-visas","schengen student"
"36543","visas transit indian-citizens ist mumbai","malta istanbul"
"36546","visas uk germany egyptian-citizens","egyptian apply"
"36548","airports uae","airport hours"
"36557","air-travel airport-security hong-kong rationale","jetway water"
"36563","air-travel international-travel airport-security","gate bound"
"36564","iceland volcanoes","iceland volcano"
"36566","transit cph moroccan-citizens","morocco moroccan"
"36567","visas usa","return states"
"36568","schengen international-travel vacations","itinerary reservation"
"36569","tickets luxury upgrades","class economy"
"36572","driving terminology california","lane fast"
"36576","culture","officer seatbelt"
"36578","malaysia","hari raya"
"36586","visas usa transit india london","throu transit"
"36589","visas usa","new id"
"36593","visas schengen germany regulations visa-refusal","interviews accommodation"
"36594","san-francisco tourist-traps","francisco photo"
"36598","canada car-rentals driving","nt yellowknife"
"36599","insurance new-zealand campers","supplemental camper"
"36602","visas china visa-extensions russian-citizens working-visas","agency visa"
"36603","visas female-travellers oman","oman morrocan"
"36604","canada us-citizens dual-nationality saudi-arabia pakistani-citizens","passports pakistani"
"36606","transit indian-citizens british-airways jamaica","jamaica airways"
"36611","schengen switzerland fees-and-charges visa-free-entry swiss","fee vfs"
"36614","trains tickets france sncf","surprisingly tgv"
"36615","visas uk australia vietnamese-citizens","uk vn"
"36622","customs-and-immigration cellphones argentina buenos-aires","buenos iphones"
"36623","transportation buses ferries croatia dubrovnik","dubrovnik korcula"
"36624","visas air-travel japan indian-citizens nrt","tokyo transit"
"36627","transit uk paperwork jamaica","neil uk"
"36630","air-travel uk identity-cards easyjet","id easyjet"
"36632","uk customs-and-immigration passports","german passport"
"36636","customs-and-immigration india import-tax","equipment customs"
"36638","accommodation mexico","boquillas roofed"
"36639","visas china eu","chinese manila"
"36640","visas usa","years esta"
"36646","customs-and-immigration london brussels","brussels passport"
"36650","visas usa china norwegian-citizens","new stolen"
"36653","air-travel tickets airlines","vary airliners"
"36656","new-york-city football","game fans"
"36657","visas transit indian-citizens cayman-islands","islands cayman"
"36659","europe sightseeing recommendations winter","showery cold"
"36666","car-rentals insurance worldwide","accident liable"
"36672","uk customs-and-immigration money borders","statement bank"
"36674","usa cellphones","usa phones"
"36675","luggage airports tokyo","store tokyo"
"36677","visas routes cayman-islands","grand cayman"
"36678","air-travel tickets one-way","buy way"
"36680","luggage airports identify-this","angle band"
"36687","visas schengen airports","countries issued"
"36691","air-travel transit airport-security","check straight"
"36692","transit uk london","milan london"
"36693","visas usa canada passports","passport cross"
"36697","visas uk london stop-overs","security granddaughter"
"36701","australia transit-visas brazilian-citizens","visa australia"
"36714","air-travel transit-visas","transit connections"
"36717","france cellphones","hidden sim"
"36718","brussels land-transit jordanian-citizens","jordanian brussels"
"36721","visas schengen","meeting finland"
"36723","uk bicycles scotland glasgow","parks glasgow"
"36734","visas transit brussels h1b-visas","brussels jet"
"36737","layovers tokyo","lands tokyo"
"36740","usa legal money domestic-travel","dollar cash"
"36744","trains china beijing","train bullet"
"36746","airports london lhr","designate piccadilly"
"36751","air-travel luggage security statistics","thefts baggage"
"36755","visas uk visa-refusal","application dad"
"36758","aircraft iceland history","plane wreck"
"36759","air-travel miles-and-more","flights tap"
"36760","uk visa-refusal egyptian-citizens","refused university"
"36769","visas transit turkey iraq-citizens","turkey iraqi"
"36776","visas schengen switzerland visa-extensions","stay oct"
"36779","visas usa legal communication fraud","mail somebody"
"36780","visas thailand uk-citizens","friend thailand"
"36784","visas usa passports","nidanur rajappa"
"36790","electronic-items consulates swiss","regional consular"
"36793","public-transport serbia hungary budapest bosnia","bus sarajevo"
"36797","south-korea languages language-barrier","words korean"
"36799","air-travel budget new-zealand qantas","statistically qantas"
"36801","air-travel usa","mia mco"
"36802","usa customs-and-immigration canadian-citizens overstaying","weekend denied"
"36814","air-travel tips-and-tricks terminology","hidden ticketing"
"36816","guidebooks","guidebooks wallpaper"
"36817","payment-cards ireland","credit plateform"
"36828","public-transport uzbekistan","khiva urgench"
"36830","airports borders","lane manual"
"36833","public-transport ferries stockholm","stockholm sl"
"36834","air-travel transit luggage lhr british-airways","leeds bradford"
"36836","visas usa b1-b2-visas change-purpose-of-travel honduran-citizens","training miami"
"36839","luggage united-airlines","size inches"
"36840","visas transit transit-visas ireland dub","lankan sri"
"36847","india hong-kong","india hong"
"36852","usa exchange","notes forex"
"36857","visas transit uk lhr","transit heathrow"
"36860","customs-and-immigration brazil dual-nationality","passport african"
"36861","visas schengen germany business-travel visa-rejection","rejected share"
"36863","paperwork visas-on-arrival indonesia","required form"
"36865","eu-citizens consulates madagascar","consulate consular"
"36871","airports weather-and-climate clothing svo","svo sheremetyevo"
"36874","usa trains budget amtrak","fares amtrak"
"36877","planning sightseeing paris destinations adventure","commercialized neighborhoods"
"36882","thailand stop-overs bangkok","midnight bangkok"
"36884","tickets australia regulations greyhound","greyhound hop"
"36890","internet malaysia","malaysia georgetown"
"36895","customs-and-immigration fees-and-charges malaysia","immigration pay"
"36900","online-resources airlines industrial-action","ongoing strikes"
"36902","loyalty-programs air-india","india program"
"36913","singapore activities","kite kites"
"36915","transit us-citizens visas-on-arrival proof-of-onward-travel philippine-airlines","philippine beijing"
"36917","air-travel electronic-items","external drives"
"36920","usa customs-and-immigration us-citizens pakistan","pakistan questioned"
"36925","trains japan kyushu jr-pass","mori yufuin"
"36928","amsterdam tax-refunds","refund vat"
"36929","trains japan japan-rail jr-pass","rail jr"
"36930","visas schengen business-travel","maximum spain"
"36934","schengen","germany belgium"
"36936","customs-and-immigration paperwork common-travel-area","eea id"
"36946","travel-companions alaska-airlines","fare companion"
"36951","visas uk children","accompanied uk"
"36957","visas schengen multiple-entry","visa multi"
"36958","usa india cellphones import-tax","phones phone"
"36960","visas uk","myanmar belgium"
"36961","etihad syd jnb abu-dhabi auckland","etihad ey"
"36962","where-on-earth","series tv"
"36964","netherlands rental amsterdam bicycles","cycle amsterdam"
"36965","legal germany driving regulations car-rentals","rental environmental"
"36966","japan australia religion","shrine mikos"
"36969","schengen","ok oct"
"36975","usa b1-b2-visas honduran-citizens","fl training"
"36980","visas schengen germany","israel th"
"36981","canada airlines qatar-airways oneworld","miles qatar"
"36984","public-transport cellphones budapest","budapest mobile"
"36985","driving california winter i-80","california route"
"36990","aircraft price","trip age"
"36991","air-travel dual-nationality","dual mexico"
"36999","transit planning lhr brussels miami","creating seperately"
"37002","netherlands tipping","tip tipping"
"37006","visas schengen france overstaying","stay days"
"37010","india tours guides goa","time goa"
"37013","japan seating etiquette","seat rude"
"37016","visas schengen switzerland cancellations applications","switzerland application"
"37017","tickets india seating indian-railways","train point"
"37022","visas transportation thailand","arrival thailand"
"37023","trains tickets belgium brussels bruges","brussels bruges"
"37025","usa short-connection greyhound buffalo","buffalo greyhound"
"37028","transportation georgia-country armenia batumi yerevan","batumi yerevan"
"37041","usa customs-and-immigration india electronic-items import-tax","laptop laptops"
"37042","bath-england","pub quizzes"
"37045","uk customs-and-immigration taxes","customs item"
"37047","usa greyhound syracuse","syracuse greyhound"
"37049","usa customs-and-immigration india electronic-items","counted laptop"
"37050","customs-and-immigration india","powder protein"
"37053","legal airlines aircraft","istanbul aircraft"
"37054","customs-and-immigration airport-security","bureaucrat ring"
"37068","hotels bookings","filtered keyword"
"37079","officials","computer content"
"37081","air-travel sightseeing grand-canyon","commercial canyon"
"37084","air-travel airlines airports regulations airport-security","handling counters"
"37088","international-travel languages","phonetic written"
"37091","etihad","auckland brisbane"
"37093","visas schengen belgium visa-refusal","belgium letter"
"37096","visas statistics visa-refusal","belgium rates"
"37103","customs-and-immigration airport-security","smuggling ring"
"37111","usa customs-and-immigration food-and-drink china","eggs items"
"37125","visas transit indian-citizens","cuba require"
"37127","visas passports planning regulations uk-citizens","consecutive blank"
"37128","visas usa legal canada","checkpoint canada"
"37130","safety spain officials scams corruption","scam police"
"37134","visas transit munich russian-citizens dusseldorf","cana dusseldorf"
"37138","visas esta uk-citizens","paid houston"
"37141","tickets price cathay-pacific","price oct"
"37145","identify-this alcohol north-korea","korean north"
"37146","turkey weather-and-climate seasonal vegetation","flowers storms"
"37151","air-travel airports airlines rationale","passengers gate"
"37152","public-transport airports washington-dc","ness early"
"37157","air-travel airports check-in","press inordinate"
"37158","luggage hand-luggage easyjet","easyjet item"
"37160","air-travel","dulles ebola"
"37166","belgium bruges","sea bruges"
"37173","beaches","wheel beam"
"37174","passports","practical marital"
"37177","usa europe pets","carrier cabin"
"37183","visas exchange study south-africa","master visa"
"37186","air-travel airports flight-status","flights tnr"
"37188","visas international-travel f1-visas","period grace"
"37189","airports indian-citizens layovers dubai dxb","airport dubai"
"37191","air-travel budget europe hungary weekends","extra somewhat"
"37193","transit passports uk-citizens dubai abu-dhabi","abu dhabi"
"37196","trains uk","price single"
"37198","transit hong-kong visa-free-entry","bom hkg"
"37200","passports australian-citizens","cute signature"
"37205","luggage gear backpacking","backpack waist"
"37210","france tax-refunds french-citizens","item tax"
"37213","air-travel indian-citizens singapore","october singapore"
"37218","luggage singapore bangalore sin","kuala singapore"
"37221","customs-and-immigration canada borders duty-free import-tax","canada rings"
"37222","trains india seating","tt ratlam"
"37226","trains tickets india indian-railways tatkal","tatkal waitlisted"
"37233","visas india paperwork discrimination","husband father"
"37236","visas schengen","indian sweden"
"37238","customs-and-immigration international-travel paperwork work study","translation change"
"37240","visas usa us-visa-waiver-program","dating sweden"
"37243","morocco religion cultural-awareness islam","videos prayer"
"37249","luggage","loading suitcase"
"37251","visas schengen france","visa days"
"37253","uk eu tax-refunds","refunds vat"
"37264","visas china us-citizens work study","florida software"
"37272","visas usa indian-citizens","canada student"
"37274","legal airports international-travel","laws international"
"37277","bookings loyalty-programs cancellations united-airlines","points booked"
"37280","passports uk-citizens uae kuwait","kuwait passport"
"37281","bookings mexico backpacking resorts","all inclusive"
"37282","london loyalty-programs berlin","forth perks"
"37284","budget study belgium","euro allowance"
"37287","visas usa","usa america"
"37288","visas kuwait","number passport"
"37292","routes california san-francisco los-angeles northern-california","san francisco"
"37298","usa cellphones roaming","domestic roaming"
"37299","tickets payment-cards","credit friend"
"37303","usa money switzerland exchange","exchange francs"
"37306","air-travel payment-cards security","virtual card"
"37310","south-korea nightlife seoul","korea songnae"
"37312","winter-sports nepal kathmandu","drivable skiing"
"37313","nepal kathmandu","themel nagarkot"
"37320","air-travel usa health africa event-based-effects","survey ban"
"37324","luggage luggage-storage chennai maa","facility chennai"
"37327","health safety aircraft","oxygen mask"
"37333","japan tokyo nightlife","shinjuku gai"
"37334","airport-transfer new-york-city lga","penn laguardia"
"37336","visas schengen airlines","germany let"
"37339","air-travel airports aircraft fra boeing","boeing jetways"
"37342","airport-transfer new-york-city ewr","transportation penn"
"37346","usa luggage airports airport-security","wrapping wrapped"
"37347","national-parks wyoming yellowstone","wy yellowstone"
"37349","mexico destinations alcohol oaxaca","oaxaca mezcal"
"37354","customs-and-immigration import-tax","imported goods"
"37360","germany payment-cards taxis frankfurt","credit frankfurt"
"37363","london sightseeing","morning afternoon"
"37364","accommodation london homestay","zone ealing"
"37370","customs-and-immigration taxes","duty declare"
"37372","taxis sfo ride-sharing","uber lyft"
"37380","borders visas-on-arrival belize","border belize"
"37381","customs-and-immigration regulations nature-and-wildlife countries insects","species butterflies"
"37384","usa canada borders taxis","maine stephen"
"37387","visas","november rd"
"37389","airports airport-transfer belgium brussels crl","brussels charleroi"
"37390","paperwork philippines","exit expedited"
"37394","visas schengen uk germany","days expiry"
"37403","visas","increases useful"
"37406","visas usa australia singaporean-citizens","haunt monash"
"37408","indian-citizens layovers new-delhi del","igi domestic"
"37410","visas airport-transfer china beijing","europe beijing"
"37419","usa delays refunds southwest-airlines","caused carrier"
"37431","legal new-zealand walking","roads pedestrian"
"37433","visas schengen spain multiple-entry croatia","visa spain"
"37436","trains luggage india transportation indian-railways","ac duronto"
"37437","visas africa swaziland","swaziland mozambique"
"37438","trains italy","milano camera"
"37439","air-travel tickets airlines regulations","allow transferring"
"37444","passports","place birth"
"37445","air-travel budget tickets fares price","frame advance"
"37449","public-transport canada toronto yyz","toronto downtown"
"37450","usa canada regulations us-visa-waiver-program","michigan canada"
"37454","visas transit canada indian-citizens transit-visas","indian zurich"
"37458","air-travel tickets airlines regulations","relaxed changeable"
"37460","visas trains passports thailand malaysia","malaysian thailand"
"37465","trains online-resources tickets india indian-railways","login ticket"
"37468","trains india indian-railways","kanpur jalpaiguri"
"37471","nature-and-wildlife","animals fictitious"
"37472","air-travel india health event-based-effects","delhi ebola"
"37478","visas air-travel tickets layovers","airport uae"
"37479","schengen belgium 90-180-visa-rules","schengen months"
"37481","local-customs clothing california cultural-awareness san-jose-california","company california"
"37492","schengen transit south-african-citizens fra","kwi fra"
"37496","usa passports canada","anniversary canada"
"37497","visas transit china registration","girlfriend register"
"37499","switzerland clothing geneva","geneva clothing"
"37504","visas passports identity-cards","passport number"
"37505","tickets bookings fares british-airways fare-basis","fare class"
"37514","visas transit uk","dates processing"
"37515","visas tickets australia","australia evisitor"
"37517","languages language-barrier bulgaria","bulgaria language"
"37518","air-travel passports uk-citizens dual-nationality new-zealand-citizens","passport zealand"
"37520","car-rentals canary-islands","car insurance"
"37525","interrail","stayed interrail"
"37534","uk customs-and-immigration cellphones regulations","friends iphone"
"37536","usa legal driving walking michigan","signs crosswalks"
"37537","air-travel price vayama","vayama quoted"
"37541","customs-and-immigration international-travel lhr","lisbon heathrow"
"37543","airports layovers panama pty guatemalan-citizens","airport tocumen"
"37544","transit luggage airport-security cph","recheck transferring"
"37548","public-transport tickets netherlands amsterdam","ov chipkaart"
"37559","air-travel tickets price","week business"
"37560","legal airports shopping duty-free","domestic shops"
"37561","malta-citizens","eu citizen"
"37562","san-francisco sfo san-jose-california","jose san"
"37563","air-travel budget planning no-advance-plans","airport departure"
"37569","visas netherlands working-holiday canadian-citizens","employed working"
"37572","visas germany australian-citizens","germany australian"
"37573","gear sleeping","flat pillow"
"37574","language-barrier ukraine russian-language ukrainian-language","learn language"
"37581","usa customs-and-immigration electronic-items officials privacy","rogue data"
"37585","air-travel airlines regulations seating united-airlines","extra seat"
"37598","tickets transportation london airport-transfer lgw","oyster gatwick"
"37607","driving belgium","coastwards belgium"
"37614","public-transport london refunds","oyster refund"
"37619","air-travel united-airlines","seat room"
"37620","internet","bummer netflix"
"37621","visas passports uae","number passport"
"37623","security cairo","wouldbe cairo"
"37633","uk money london exchange atms","cash dispense"
"37636","airport-transfer language-barrier","international airports"
"37641","uk customs-and-immigration us-citizens spouses","adequate officer"
"37642","visas schengen uk","visa uk"
"37644","online-resources weather-and-climate trekking nepal","forecast weather"
"37645","visas schengen transit","germany indirect"
"37650","schengen transit canada turkey","london munich"
"37651","transit international-travel thailand malaysia phuket","phuket langkawi"
"37655","uk customs-and-immigration airport-security electronic-items hong-kong","kong hong"
"37658","air-travel airports regulations aircraft united-airlines","smoking seat"
"37660","transportation automobiles thailand australian-citizens","car thailand"
"37663","budget international-travel sightseeing oklahoma","oklahoma mustang"
"37672","visas indian-citizens china hong-kong macau","macau zhuhai"
"37674","customs-and-immigration electronic-items uk-citizens business-travel","duty allowance"
"37675","customs-and-immigration electronic-items uk-citizens asia taxes","hong taxes"
"37676","clothing philippines cultural-awareness marriages","wedding ceremony"
"37677","health morocco","ebola morocco"
"37678","morocco cultural-awareness","morocco precautions"
"37679","air-travel layovers amsterdam klm","cpt ams"
"37681","air-travel rationale wifi communication","onboard telephone"
"37684","air-travel flight-search-engines","lit iad"
"37690","sightseeing local-customs clothing female-travellers dress-codes","women skirts"
"37693","money gibraltar","pounds gibraltar"
"37696","usa regulations swimming","swimming pool"
"37698","visas application-status","application sms"
"37703","cellphones","phone operator"
"37704","safety driving routes new-zealand","queenstown dunedin"
"37712","usa public-transport transportation denver colorado","fort collins"
"37715","cellphones","temporary affordable"
"37716","visas us-visa-waiver-program visa-refusal","lottery diversity"
"37722","air-travel usa legal mexico residency","passport mexico"
"37726","online-resources canada buses greyhound","discounts passengers"
"37732","uk money exchange","pound gibraltar"
"37735","airport-transfer singapore russian-citizens","singapore new"
"37737","uk public-transport regulations","carry carrying"
"37741","uk london driving automobiles","gb registered"
"37743","customs-and-immigration legal us-citizens work guatemala","equipment tourist"
"37747","visas uk visa-refusal tourist-visas","reapplying visa"
"37748","usa legal automobiles","hour parking"
"37751","air-travel schengen airport-security identity-cards","sweden id"
"37752","tickets fares flight-search-engines","searching person"
"37762","air-travel aircraft seating","seats middle"
"37764","air-travel layovers","switching layover"
"37772","visas usa b1-b2-visas embassies","academic letter"
"37774","air-travel airports airlines layovers","layover multi"
"37778","visas permits scams deportation","fake calcutta"
"37781","layovers chile santiago-de-chile","chile santiago"
"37783","usa international-travel california pets","pet dog"
"37790","france passports indian-citizens austria embassies","passport indian"
"37791","luggage shopping los-angeles lax","shop lax"
"37793","usa canada us-visa-waiver-program australian-citizens","states th"
"37795","air-travel public-transport philippines","negros nido"
"37797","usa car-rentals","car charged"
"37800","visas schengen business-travel","business schengen"
"37803","trains public-transport tickets germany","bahn rail"
"37815","trains tickets belgium brussels","diabolo geel"
"37817","regulations new-york-city event-travel","accompany ball"
"37820","air-travel luggage airlines lost-luggage","baggage lost"
"37823","transit luggage moscow","moscow havana"
"37829","driving offroad maui","see maui"
"37833","luggage new-york-city turkish-airlines damaged-luggage","bag authorized"
"37834","customs-and-immigration airports airport-security rationale","immigration check"
"37841","usa mail","usps mail"
"37847","visas usa b1-b2-visas change-purpose-of-travel","visit wife"
"37849","visas argentina swiss-citizens","swiss argentina"
"37853","planning cruising","ship cruise"
"37857","visas schengen us-citizens","son italy"
"37860","visas uk south-african-citizens","south netherlands"
"37863","usa legal driving","speeding police"
"37868","visas transit canada indian-citizens","transit processing"
"37873","online-resources","alternative travel"
"37874","airport-transfer dusseldorf dus","nh dusseldorf"
"37875","hiking maps austria","maps austria"
"37878","safety accommodation bristol","easton stapleton"
"37881","visas indian-citizens kuwait gcc","bahrain gcc"
"37883","usa paperwork canadian-citizens","noncriminal usa"
"37884","visas usa us-visa-waiver-program central-america visa-runs","waiver reset"
"37886","london exchange faroe-islands","faroese sell"
"37887","air-travel usa transit international-travel","vivin seattle"
"37888","air-travel public-transport france winter-sports brussels","les arcs"
"37892","online-resources automobiles new-zealand wellington","mechanic truck"
"37905","visas schengen indian-citizens work middle-east","middlle job"
"37906","usa electronic-items bangladesh","gtx bangladesh"
"37909","budget transit family cdg ory","stress ory"
"37912","turkish-citizens kosovo","enter kosovo"
"37913","trains japan bookings nrt japan-rail","tokyo toyota"
"37917","visas schengen germany canadian-citizens one-way","one berlin"
"37920","uk work permits","residence unlimited"
"37921","usa passports ireland","reenter renew"
"37922","visas europe australian-citizens working-holiday","australian partner"
"37925","usa customs-and-immigration airports esta","airports kiosks"
"37926","schengen europe eu dual-nationality 90-180-visa-rules","france portuguese"
"37931","air-travel transit del pnq","flight goair"
"37939","identify-this religion","sculpture commandments"
"37946","usa automobiles california traffic southern-california","patterns traffic"
"37948","visas schengen us-citizens overstaying","amsterdam germany"
"37949","visas indian-citizens dubai dxb","airport dubai"
"37951","planning adventure islands extreme-tourism","inflatable dinghy"
"37954","visas usa canada work","cross canada"
"37956","online-resources buses belgium","bus lijn"
"37959","layovers alcohol qatar doha doh","doha alcohol"
"37962","usa planning driving tolls","chittenango miles"
"37964","visas air-travel customs-and-immigration india pakistani-citizens","checkpoint restriction"
"37968","ferries fares south-india tamil-nadu","kanyakumari boating"
"37971","schengen work","cash working"
"37979","trains online-resources buses routes aircraft","factor train"
"37984","customs-and-immigration legal canada canadian-citizens","enter citizen"
"37985","usa customs-and-immigration fees-and-charges","fee immigrant"
"37990","visas customs-and-immigration b1-b2-visas polish-citizens warsaw","denied warsaw"
"37991","spain nature-and-wildlife andalusia","andalucia springs"
"37992","usa layovers dual-nationality visas-on-arrival istanbul","passport country"
"37995","h1b-visas","th midnight"
"37998","public-transport safety transportation ferries indonesia","indonesian ferries"
"38000","visas schengen paris study","student switzerland"
"38002","air-travel airlines security passenger-rights","passenger responsibility"
"38003","air-travel luggage compensation lost-luggage","baggage claim"
"38004","usa customs-and-immigration luggage electronic-items tsa","electronics tablet"
"38015","air-travel airports airport-security officials","pmo fco"
"38018","visas usa us-visa-waiver-program b1-b2-visas overstaying","waived overstay"
"38020","customs-and-immigration electronic-items argentina import-tax","duty notebook"
"38022","visas schengen indian-citizens","tier ict"
"38024","schengen london italy south-african-citizens","italy london"
"38030","usa us-visa-waiver-program","poker pokerplayer"
"38034","customs-and-immigration borders gibraltar","wearing mask"
"38035","usa canada esta","months canada"
"38036","money exchange argentina","rid peso"
"38039","visas schengen south-african-citizens malta","convent malta"
"38041","language-barrier languages english-language","respond english"
"38050","factoids architecture history nordic-countries","color buildings"
"38052","cellphones ukraine","mobile ukraine"
"38057","china driving paperwork","driver chinese"
"38060","norway public-holidays opening-hours bergen","christmas bergen"
"38062","visas schengen","france dubai"
"38071","france power","plug adapter"
"38072","air-travel flight-search-engines","complex th"
"38075","airport-security tsa","half secure"
"38081","visas schengen","belgium validity"
"38092","passports borders canadian-citizens nexus","one nexus"
"38094","visas passports b1-b2-visas","kanduri surname"
"38096","visas schengen indian-citizens austria","passport austrian"
"38097","clothing backpacking winter western-europe","leather jacket"
"38100","international-travel cancellations refunds","agp return"
"38101","money exchange ethiopia","ethiopia rates"
"38103","visas canadian-citizens","travelling mozambique"
"38106","brussels luggage-storage","geel brussels"
"38107","public-transport amsterdam amusement-parks","amusement efteling"
"38114","gear power","aa batteries"
"38117","amsterdam beaches","amsterdam beaches"
"38118","visas uk layovers lhr","layover madeira"
"38119","customs-and-immigration india volunteering","profit lab"
"38120","airports amsterdam sleeping ams","night schiphol"
"38121","passports canada australian-citizens short-notice local-knowledge","passport australian"
"38127","cellphones amsterdam","amsterdam sim"
"38129","usa driving uk-citizens driving-licenses","paper licence"
"38131","usa where-on-earth identify-this","american city"
"38134","legal safety driving australia uk-citizens","australia van"
"38137","visas uk indian-citizens visa-refusal proof-of-accomodation","visa dependent"
"38139","hotels dubai middle-east abu-dhabi","unmarried hotel"
"38150","usa safety national-parks","trunk ft"
"38155","airports airport-transfer china shanghai pvg","pm shanghai"
"38157","usa money exchange","quality bills"
"38167","air-travel","departed delay"
"38171","weather-and-climate seasonal natural-disasters puerto-rico","puerto rico"
"38177","usa us-citizens culture","oh lunch"
"38181","airport-security","zippers buttons"
"38184","visas uae tourist-visas","vfs december"
"38190","visas usa kashmir","nosy kashmir"
"38193","air-travel schengen transit customs-and-immigration luggage","baggage frankfurt"
"38201","indian-citizens layovers paris amsterdam f1-visas","layovers amsterdam"
"38202","customs-and-immigration airport-security gear hand-luggage fragile-luggage","research equipment"
"38204","visas russia trans-siberian registration","ude ulan"
"38205","air-travel indian-citizens goair","newdelhi action"
"38206","uk london scams","westminster characters"
"38212","japan food-and-drink","codes japanese"
"38215","children singapore-airlines","baby ergo"
"38217","visas paperwork cuba aeroflot","aeroflot cuba"
"38218","spain languages barcelona spanish-language catalan-language","learn catalan"
"38220","visas schengen passports indian-citizens security","france reissued"
"38227","visas transit indian-citizens brussels","usa brussels"
"38233","visas passports canada ukrainian-citizens","passports biometric"
"38237","usa airport-security study","sort expect"
"38241","schengen transit indian-citizens dubai spicejet","madurai spicejet"
"38243","visas schengen japanese-citizens","european japanese"
"38244","transportation","tz mutukula"
"38255","canada driving routes ferries british-columbia","tahsis zeballos"
"38257","tickets passports airlines international-travel paperwork","gallagher elizabeth"
"38274","air-travel online-resources tickets","merely systems"
"38280","visas schengen italy visa-cancellation","consulate italian"
"38281","planning bicycles around-the-world","start bicycle"
"38282","luggage regulations qatar-airways","qatar baggage"
"38291","driving automobiles rental ride-sharing","car hiring"
"38299","visas australia working-holiday","evisitor nd"
"38308","air-travel hotels bookings","consequences expedia"
"38314","air-travel tickets airlines air-baltic","boarding airbaltic"
"38317","uk car-rentals automobiles driving-licenses canadian-citizens","manual transmission"
"38341","visas schengen uk","uk schengen"
"38344","india ferries sailing lakes tamil-nadu","pichavaram boating"
"38349","air-travel airlines safety refunds","ouagadougou warning"
"38361","europe winter snow","december snow"
"38363","hotels hand-luggage sleeping","sleep mattresses"
"38369","cellphones new-zealand data-plans","sim blackberry"
"38370","trains germany airport-transfer event-based-effects fra","frankfurt mainz"
"38374","usa customs-and-immigration canada overstaying alaska","canada hyder"
"38381","tickets online-resources airlines flight-search-engines","multi search"
"38382","usa transit customs-and-immigration esta stop-overs","transiting newark"
"38384","safety china routes iran pakistan","china iran"
"38385","usa customs-and-immigration germany health food-and-drink","bacon precooked"
"38390","budget public-transport tickets london","oyster balham"
"38393","canada weather-and-climate road-trips quebec","interstate autoroute"
"38399","terminology gds","dep hk"
"38403","schengen greece visa-refusal","greece appeal"
"38404","uk insurance","uk georgia"
"38412","air-travel usa customs-and-immigration airlines mexico","xico atlanta"
"38414","visas indian-citizens bahamas j1-visas","cruise bahamas"
"38416","visas usa f1-visas","colleges expired"
"38419","usa f1-visas","expiry renewal"
"38429","hotels romania languages accessibility","subtitles teletext"
"38430","public-transport tickets budapest","tram metro"
"38432","public-transport tickets budapest","slips booklet"
"38433","public-transport airport-transfer budapest","late budapest"
"38436","transit customs-and-immigration airports sfo","francisco maui"
"38440","electronic-items power","voltage transformer"
"38441","safety iran local-knowledge","travellers iran"
"38445","online-resources driving factoids maps countries","colors shapes"
"38448","usa customs-and-immigration food-and-drink guatemala","guatemala ham"
"38451","australia sydney vantage-points","coot tha"
"38456","uk lhr mail","office post"
"38458","airport-security","lighter lighters"
"38463","luggage london buses lhr london-underground","victoria balham"
"38464","terminology destinations countries","countries ontology"
"38469","visas international-travel work","contracting independent"
"38473","transit airports united-airlines ewr","bags newark"
"38474","safety thailand war-zones","hat yai"
"38485","international-travel paperwork insurance southeast-asia","proof insurance"
"38486","online-resources accommodation bookings payment-cards security","com booking"
"38487","visas uk paperwork visa-refusal bangladeshi-citizens","refusal mentioned"
"38488","air-travel tickets tsa","book middle"
"38489","layovers lounges qatar doha doh","lounge doha"
"38494","transit airports layovers ewr","transfer newark"
"38499","visas usa transit uk indian-citizens","transit visa"
"38500","visas schengen uk overstaying visa-refusal","traveled tier"
"38511","legal driving driving-licenses texas","license conviction"
"38513","air-travel luggage dxb","karachi brunei"
"38519","tickets airlines fees-and-charges lufthansa","rebooking leg"
"38521","overland gabon brazzaville","brazzaville douala"
"38522","visas transit transit-visas pakistani-citizens ams","amsterdam pakistani"
"38531","usa canada borders esta greyhound","domicile land"
"38534","customs-and-immigration russia ukraine disputed-territories crimea","crimea list"
"38543","air-travel tickets bookings","specifying booking"
